timestamp,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,Période,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
2024-10-30 11:28:56,Saint-Rémy-lès-Chevreuse,delayed,2024-10-30 10:46:02,2024-10-30 10:53:37,2024-10-30 10:46:02,2024-10-30 10:53:37,7.58,7.58,Massy,2024-10-30 10:46:02,2024-10,1.76,1.82,1.72,1.63,13.05,0.0,0.0,0.0,6.57,14.76,11400.0,True,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,2.2
2024-10-30 18:31:24,Orsay - Ville,delayed,2024-10-30 18:05:32,2024-10-30 18:12:32,2024-10-30 18:05:32,2024-10-30 18:12:32,7.0,7.0,Massy,2024-10-30 18:05:32,2024-10,1.76,1.82,1.72,1.63,13.35,0.0,0.0,0.0,6.83,12.96,10560.0,False,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,12.75
2024-10-30 18:31:24,Saint-Rémy-lès-Chevreuse,delayed,2024-10-30 18:15:29,2024-10-30 18:23:29,2024-10-30 18:15:29,2024-10-30 18:23:29,8.0,8.0,Massy,2024-10-30 18:15:29,2024-10,1.76,1.82,1.72,1.63,13.3,0.0,0.0,0.0,6.73,12.96,10220.0,False,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,12.75
2024-10-30 19:30:03,Saint-Rémy-lès-Chevreuse,delayed,2024-10-30 19:15:29,2024-10-30 19:22:29,2024-10-30 19:15:29,2024-10-30 19:22:29,7.0,7.0,Massy,2024-10-30 19:15:29,2024-10,1.76,1.82,1.72,1.63,13.2,0.0,0.0,0.0,5.77,12.6,9640.0,False,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,6.91
2024-10-30 20:29:11,Saint-Rémy-lès-Chevreuse,delayed,2024-10-30 19:31:02,2024-10-30 19:37:07,2024-10-30 19:31:02,2024-10-30 19:37:07,6.08,6.08,Massy,2024-10-30 19:31:02,2024-10,1.76,1.82,1.72,1.63,13.2,0.0,0.0,0.0,5.41,12.24,10120.0,False,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,6.91
2024-10-30 22:27:24,Saint-Rémy-lès-Chevreuse,delayed,2024-10-30 21:28:02,2024-10-30 21:35:32,2024-10-30 21:28:02,2024-10-30 21:35:32,7.5,7.5,Massy,2024-10-30 21:28:02,2024-10,1.76,1.82,1.72,1.63,12.15,0.0,0.0,0.0,6.03,11.52,7960.0,False,2024-10-30,2.0,JOVS,0.0,1.0,0.0,0.0,0.0,0.0,1.07
2024-11-02 21:45:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 20:55:02,2024-11-02 20:55:02,2024-11-02 20:55:02,2024-11-02 20:55:02,0.0,0.0,Massy,2024-11-02 20:55:02,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,8.91,16.2,32680.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,4.63
2024-11-02 21:45:46,Paris Gare du Nord,onTime,,,2024-11-02 20:59:17,2024-11-02 20:59:17,,0.0,Massy,2024-11-02 20:59:17,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,8.91,16.2,32680.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,4.63
2024-11-02 21:45:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 21:13:02,2024-11-02 21:13:02,2024-11-02 21:13:02,2024-11-02 21:13:02,0.0,0.0,Massy,2024-11-02 21:13:02,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,9.26,17.28,32360.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,2.2
2024-11-02 21:45:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 21:31:02,2024-11-02 21:31:02,2024-11-02 21:31:02,2024-11-02 21:31:02,0.0,0.0,Massy,2024-11-02 21:31:02,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,9.53,18.72,32040.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,2.2
2024-11-02 22:35:06,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 21:49:37,2024-11-02 21:49:37,2024-11-02 21:49:37,2024-11-02 21:49:37,0.0,0.0,Massy,2024-11-02 21:49:37,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,9.83,19.8,31700.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,2.2
2024-11-02 21:45:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 22:07:02,2024-11-02 22:07:02,2024-11-02 22:07:02,2024-11-02 22:07:02,0.0,0.0,Massy,2024-11-02 22:07:02,2024-11,1.76,1.82,1.72,1.64,11.15,0.0,0.0,0.0,10.18,20.88,31380.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,1.56
2024-11-02 22:35:06,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 22:25:02,2024-11-02 22:25:02,2024-11-02 22:25:02,2024-11-02 22:25:02,0.0,0.0,Massy,2024-11-02 22:25:02,2024-11,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,10.54,21.24,31120.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,1.56
2024-11-02 22:35:06,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 22:43:02,2024-11-02 22:43:02,2024-11-02 22:43:02,2024-11-02 22:43:02,0.0,0.0,Massy,2024-11-02 22:43:02,2024-11,1.76,1.82,1.72,1.64,11.05,0.0,0.0,0.0,10.54,21.24,31000.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,1.56
2024-11-02 21:45:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 23:01:02,2024-11-02 23:01:02,2024-11-02 23:01:02,2024-11-02 23:01:02,0.0,0.0,Massy,2024-11-02 23:01:02,2024-11,1.76,1.82,1.72,1.64,11.05,0.0,0.0,0.0,10.54,21.24,30860.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,0.64
2024-11-02 23:34:06,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 23:19:02,2024-11-02 23:19:02,2024-11-02 23:19:02,2024-11-02 23:19:02,0.0,0.0,Massy,2024-11-02 23:19:02,2024-11,1.76,1.82,1.72,1.64,11.15,0.0,0.0,0.0,10.59,21.24,30980.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,0.64
2024-11-03 00:33:10,Saint-Rémy-lès-Chevreuse,onTime,2024-11-02 23:55:02,2024-11-02 23:55:02,2024-11-02 23:55:02,2024-11-02 23:55:02,0.0,0.0,Massy,2024-11-02 23:55:02,2024-11,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,10.25,20.88,31320.0,False,2024-11-02,5.0,SAVS,0.0,1.0,1.0,0.0,1.0,1.0,0.64
2024-11-03 05:33:14,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 05:06:52,2024-11-03 05:06:52,2024-11-03 05:06:52,2024-11-03 05:06:52,0.0,0.0,Massy,2024-11-03 05:06:52,2024-11,1.76,1.82,1.72,1.64,9.9,0.0,0.0,0.0,7.59,18.0,22900.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,0.44
2024-11-03 05:33:14,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 05:31:21,2024-11-03 05:31:21,2024-11-03 05:31:21,2024-11-03 05:31:21,0.0,0.0,Massy,2024-11-03 05:31:21,2024-11,1.76,1.82,1.72,1.64,9.9,0.0,0.0,0.0,8.05,17.28,22020.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,0.44
2024-11-03 06:33:38,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 05:49:21,2024-11-03 05:49:21,2024-11-03 05:49:21,2024-11-03 05:49:21,0.0,0.0,Massy,2024-11-03 05:49:21,2024-11,1.76,1.82,1.72,1.64,9.9,0.0,0.0,0.0,8.56,16.92,21560.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,0.44
2024-11-03 05:33:14,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 06:07:02,2024-11-03 06:07:02,2024-11-03 06:07:02,2024-11-03 06:07:02,0.0,0.0,Massy,2024-11-03 06:07:02,2024-11,1.76,1.82,1.72,1.64,9.85,0.0,0.0,0.0,8.65,16.56,21120.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,1.55
2024-11-03 05:33:14,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 06:31:27,2024-11-03 06:31:27,2024-11-03 06:31:27,2024-11-03 06:31:27,0.0,0.0,Massy,2024-11-03 06:31:27,2024-11,1.76,1.82,1.72,1.64,9.7,0.0,0.0,0.0,8.89,18.36,17740.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,1.55
2024-11-03 07:34:54,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 06:49:27,2024-11-03 06:49:27,2024-11-03 06:49:27,2024-11-03 06:49:27,0.0,0.0,Massy,2024-11-03 06:49:27,2024-11,1.76,1.82,1.72,1.64,9.6,0.0,0.0,0.0,8.89,19.08,16060.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,1.55
2024-11-03 05:33:14,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 07:07:27,2024-11-03 07:07:27,2024-11-03 07:07:27,2024-11-03 07:07:27,0.0,0.0,Massy,2024-11-03 07:07:27,2024-11,1.76,1.82,1.72,1.64,9.55,0.0,0.0,0.0,8.89,19.8,14360.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,3.12
2024-11-03 07:34:54,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 07:25:27,2024-11-03 07:25:27,2024-11-03 07:25:27,2024-11-03 07:25:27,0.0,0.0,Massy,2024-11-03 07:25:27,2024-11,1.76,1.82,1.72,1.64,9.7,0.0,0.0,0.0,7.34,18.72,15520.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,3.12
2024-11-03 06:33:38,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 07:43:27,2024-11-03 07:43:27,2024-11-03 07:43:27,2024-11-03 07:43:27,0.0,0.0,Massy,2024-11-03 07:43:27,2024-11,1.76,1.82,1.72,1.64,9.8,0.0,0.0,0.0,6.49,18.0,16100.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,3.12
2024-11-03 08:34:55,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 08:01:27,2024-11-03 08:01:27,2024-11-03 08:01:27,2024-11-03 08:01:27,0.0,0.0,Massy,2024-11-03 08:01:27,2024-11,1.76,1.82,1.72,1.64,9.85,0.0,0.0,0.0,6.49,17.28,16680.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.7
2024-11-03 06:33:38,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 08:19:27,2024-11-03 08:19:27,2024-11-03 08:19:27,2024-11-03 08:19:27,0.0,0.0,Massy,2024-11-03 08:19:27,2024-11,1.76,1.82,1.72,1.64,9.85,0.0,0.0,0.0,7.21,17.28,17600.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.7
2024-11-03 07:34:54,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 08:37:27,2024-11-03 08:37:27,2024-11-03 08:37:27,2024-11-03 08:37:27,0.0,0.0,Massy,2024-11-03 08:37:27,2024-11,1.76,1.82,1.72,1.64,9.85,0.0,0.0,0.0,7.93,17.64,18540.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.7
2024-11-03 07:34:54,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 08:55:02,2024-11-03 08:55:02,2024-11-03 08:55:02,2024-11-03 08:55:02,0.0,0.0,Massy,2024-11-03 08:55:02,2024-11,1.76,1.82,1.72,1.64,9.8,0.0,0.0,0.0,9.83,17.64,20380.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.7
2024-11-03 08:34:55,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 09:13:02,2024-11-03 09:13:02,2024-11-03 09:13:02,2024-11-03 09:13:02,0.0,0.0,Massy,2024-11-03 09:13:02,2024-11,1.76,1.82,1.72,1.64,9.9,0.0,0.0,0.0,9.89,18.36,21100.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.92
2024-11-03 08:34:55,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 09:31:02,2024-11-03 09:31:02,2024-11-03 09:31:02,2024-11-03 09:31:02,0.0,0.0,Massy,2024-11-03 09:31:02,2024-11,1.76,1.82,1.72,1.64,10.05,0.0,0.0,0.0,10.04,18.72,21840.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.92
2024-11-03 10:35:51,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 09:47:44,2024-11-03 09:47:44,2024-11-03 09:47:44,2024-11-03 09:47:44,0.0,0.0,Massy,2024-11-03 09:47:44,2024-11,1.76,1.82,1.72,1.64,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.92
2024-11-03 08:34:55,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 09:49:02,2024-11-03 09:49:02,2024-11-03 09:49:02,2024-11-03 09:49:02,0.0,0.0,Massy,2024-11-03 09:49:02,2024-11,1.76,1.82,1.72,1.64,10.2,0.0,0.0,0.0,9.79,19.44,22560.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,4.92
2024-11-03 09:35:34,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 10:07:02,2024-11-03 10:07:02,2024-11-03 10:07:02,2024-11-03 10:07:02,0.0,0.0,Massy,2024-11-03 10:07:02,2024-11,1.76,1.82,1.72,1.64,10.3,0.0,0.0,0.0,9.57,19.8,23280.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,5.85
2024-11-03 10:35:51,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 10:25:02,2024-11-03 10:25:02,2024-11-03 10:25:02,2024-11-03 10:25:02,0.0,0.0,Massy,2024-11-03 10:25:02,2024-11,1.76,1.82,1.72,1.64,10.6,0.0,0.0,0.0,9.5,19.8,25420.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,5.85
2024-11-03 09:35:34,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 10:43:02,2024-11-03 10:43:02,2024-11-03 10:43:02,2024-11-03 10:43:02,0.0,0.0,Massy,2024-11-03 10:43:02,2024-11,1.76,1.82,1.72,1.64,10.75,0.0,0.0,0.0,9.34,19.44,26480.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,5.85
2024-11-03 10:35:51,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 11:01:02,2024-11-03 11:01:02,2024-11-03 11:01:02,2024-11-03 11:01:02,0.0,0.0,Massy,2024-11-03 11:01:02,2024-11,1.76,1.82,1.72,1.64,10.85,0.0,0.0,0.0,9.02,19.44,27540.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.73
2024-11-03 10:35:51,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 11:19:02,2024-11-03 11:19:02,2024-11-03 11:19:02,2024-11-03 11:19:02,0.0,0.0,Massy,2024-11-03 11:19:02,2024-11,1.76,1.82,1.72,1.64,10.9,0.0,0.0,0.0,8.71,19.44,26100.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.73
2024-11-03 12:36:11,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 11:37:02,2024-11-03 11:34:51,2024-11-03 11:37:02,2024-11-03 11:34:51,-2.18,-2.18,Massy,2024-11-03 11:37:02,2024-11,1.76,1.82,1.72,1.64,10.95,0.0,0.0,0.0,8.71,19.44,24680.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.73
2024-11-03 11:35:42,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 11:55:02,2024-11-03 11:55:02,2024-11-03 11:55:02,2024-11-03 11:55:02,0.0,0.0,Massy,2024-11-03 11:55:02,2024-11,1.76,1.82,1.72,1.64,10.95,0.0,0.0,0.0,8.4,19.08,21800.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.73
2024-11-03 10:35:51,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 12:13:02,2024-11-03 12:13:02,2024-11-03 12:13:02,2024-11-03 12:13:02,0.0,0.0,Massy,2024-11-03 12:13:02,2024-11,1.76,1.82,1.72,1.64,11.0,0.0,0.0,0.0,8.4,18.72,23500.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.22
2024-11-03 11:35:42,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 12:31:02,2024-11-03 12:31:02,2024-11-03 12:31:02,2024-11-03 12:31:02,0.0,0.0,Massy,2024-11-03 12:31:02,2024-11,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,7.9,18.36,25180.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.22
2024-11-03 12:36:11,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 12:49:02,2024-11-03 12:49:02,2024-11-03 12:49:02,2024-11-03 12:49:02,0.0,0.0,Massy,2024-11-03 12:49:02,2024-11,1.76,1.82,1.72,1.64,11.15,0.0,0.0,0.0,7.9,17.64,26880.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.22
2024-11-03 13:36:05,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 13:07:02,2024-11-03 13:07:02,2024-11-03 13:07:02,2024-11-03 13:07:02,0.0,0.0,Massy,2024-11-03 13:07:02,2024-11,1.76,1.82,1.72,1.64,11.2,0.0,0.0,0.0,7.73,17.28,28560.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.27
2024-11-03 12:36:11,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 13:25:02,2024-11-03 13:25:02,2024-11-03 13:25:02,2024-11-03 13:25:02,0.0,0.0,Massy,2024-11-03 13:25:02,2024-11,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,7.75,16.92,30240.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.27
2024-11-03 12:36:11,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 13:43:02,2024-11-03 13:43:02,2024-11-03 13:43:02,2024-11-03 13:43:02,0.0,0.0,Massy,2024-11-03 13:43:02,2024-11,1.76,1.82,1.72,1.64,11.55,0.0,0.0,0.0,7.52,16.56,31080.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.27
2024-11-03 12:36:11,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 14:01:02,2024-11-03 14:01:02,2024-11-03 14:01:02,2024-11-03 14:01:02,0.0,0.0,Massy,2024-11-03 14:01:02,2024-11,1.76,1.82,1.72,1.64,11.6,0.0,0.0,0.0,7.52,16.56,31920.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.16
2024-11-03 14:36:41,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 14:19:02,2024-11-03 14:19:02,2024-11-03 14:19:02,2024-11-03 14:19:02,0.0,0.0,Massy,2024-11-03 14:19:02,2024-11,1.76,1.82,1.72,1.64,11.7,0.0,0.0,0.0,7.63,16.56,30720.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.16
2024-11-03 13:36:05,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 14:37:02,2024-11-03 14:37:02,2024-11-03 14:37:02,2024-11-03 14:37:02,0.0,0.0,Massy,2024-11-03 14:37:02,2024-11,1.76,1.82,1.72,1.64,11.7,0.0,0.0,0.0,7.75,16.56,29520.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.16
2024-11-03 13:36:05,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 14:55:02,2024-11-03 14:55:02,2024-11-03 14:55:02,2024-11-03 14:55:02,0.0,0.0,Massy,2024-11-03 14:55:02,2024-11,1.76,1.82,1.72,1.64,11.65,0.0,0.0,0.0,7.73,16.92,27120.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.16
2024-11-03 14:36:41,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 15:13:02,2024-11-03 15:13:02,2024-11-03 15:13:02,2024-11-03 15:13:02,0.0,0.0,Massy,2024-11-03 15:13:02,2024-11,1.76,1.82,1.72,1.64,11.55,0.0,0.0,0.0,7.73,16.56,25400.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.87
2024-11-03 13:36:05,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 15:31:02,2024-11-03 15:31:02,2024-11-03 15:31:02,2024-11-03 15:31:02,0.0,0.0,Massy,2024-11-03 15:31:02,2024-11,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,7.41,16.56,23680.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.87
2024-11-03 14:36:41,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 15:49:02,2024-11-03 15:49:02,2024-11-03 15:49:02,2024-11-03 15:49:02,0.0,0.0,Massy,2024-11-03 15:49:02,2024-11,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,7.1,16.2,21960.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,6.87
2024-11-03 14:36:41,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 16:07:27,2024-11-03 16:07:27,2024-11-03 16:07:27,2024-11-03 16:07:27,0.0,0.0,Massy,2024-11-03 16:07:27,2024-11,1.76,1.82,1.72,1.64,10.9,0.0,0.0,0.0,7.1,15.84,20240.0,True,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.67
2024-11-03 14:36:41,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 16:25:27,2024-11-03 16:25:27,2024-11-03 16:25:27,2024-11-03 16:25:27,0.0,0.0,Massy,2024-11-03 16:25:27,2024-11,1.76,1.82,1.72,1.64,10.65,0.0,0.0,0.0,7.1,15.12,18100.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.67
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 16:43:27,2024-11-03 16:43:27,2024-11-03 16:43:27,2024-11-03 16:43:27,0.0,0.0,Massy,2024-11-03 16:43:27,2024-11,1.76,1.82,1.72,1.64,10.5,0.0,0.0,0.0,6.92,14.76,17020.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,7.67
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 17:01:27,2024-11-03 17:01:27,2024-11-03 17:01:27,2024-11-03 17:01:27,0.0,0.0,Massy,2024-11-03 17:01:27,2024-11,1.76,1.82,1.72,1.64,10.35,0.0,0.0,0.0,6.92,14.4,15940.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.35
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 17:19:27,2024-11-03 17:19:27,2024-11-03 17:19:27,2024-11-03 17:19:27,0.0,0.0,Massy,2024-11-03 17:19:27,2024-11,1.76,1.82,1.72,1.64,10.2,0.0,0.0,0.0,6.44,14.4,17480.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.35
2024-11-03 18:37:45,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 17:37:27,2024-11-03 17:36:56,2024-11-03 17:37:27,2024-11-03 17:36:56,-0.52,-0.52,Massy,2024-11-03 17:37:27,2024-11,1.76,1.82,1.72,1.64,10.0,0.0,0.0,0.0,6.29,14.04,19000.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.35
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 17:55:27,2024-11-03 17:55:27,2024-11-03 17:55:27,2024-11-03 17:55:27,0.0,0.0,Massy,2024-11-03 17:55:27,2024-11,1.76,1.82,1.72,1.64,9.7,0.0,0.0,0.0,5.35,13.68,22060.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.35
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 18:13:27,2024-11-03 18:13:27,2024-11-03 18:13:27,2024-11-03 18:13:27,0.0,0.0,Massy,2024-11-03 18:13:27,2024-11,1.76,1.82,1.72,1.64,9.65,0.0,0.0,0.0,5.01,13.32,21640.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.43
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 18:31:27,2024-11-03 18:31:27,2024-11-03 18:31:27,2024-11-03 18:31:27,0.0,0.0,Massy,2024-11-03 18:31:27,2024-11,1.76,1.82,1.72,1.64,9.65,0.0,0.0,0.0,5.01,12.96,21220.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.43
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 18:49:27,2024-11-03 18:49:27,2024-11-03 18:49:27,2024-11-03 18:49:27,0.0,0.0,Massy,2024-11-03 18:49:27,2024-11,1.76,1.82,1.72,1.64,9.65,0.0,0.0,0.0,4.68,12.6,20800.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.43
2024-11-03 19:38:09,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 19:07:27,2024-11-03 19:07:27,2024-11-03 19:07:27,2024-11-03 19:07:27,0.0,0.0,Massy,2024-11-03 19:07:27,2024-11,1.76,1.82,1.72,1.64,9.6,0.0,0.0,0.0,4.68,12.24,20380.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.24
2024-11-03 17:37:35,Saint-Rémy-lès-Chevreuse,onTime,2024-11-03 19:25:02,2024-11-03 19:25:02,2024-11-03 19:25:02,2024-11-03 19:25:02,0.0,0.0,Massy,2024-11-03 19:25:02,2024-11,1.76,1.82,1.72,1.64,9.45,0.0,0.0,0.0,4.68,10.8,17980.0,False,2024-11-03,6.0,DIJFP,0.0,1.0,0.0,1.0,1.0,1.0,8.24
